All data
9
Bore Hole ID
X
Y
Depth
Ni
Fe
SiO2
MgO
Rocktype
    100052.0000    715138.9400    330311.2800       -10.0000         1.0500        40.5600        24.5800         1.9600         4.0000
    100052.0000    715138.9400    330311.2800       -11.0000         2.5400        29.3800        19.8100        15.2200         4.0000
    100052.0000    715138.9400    330311.2800       -12.0000         2.4200        15.2100        30.2200        27.5400         4.0000
    100052.0000    715138.9400    330311.2800       -13.0000         3.0300        11.8800        33.3400        29.8400         4.0000
    100053.0000    715139.0600    330359.0000        -1.0000         0.3600        34.2900        28.4400         1.4500         5.0000
    100053.0000    715139.0600    330359.0000        -2.0000         0.4700        29.7400        35.3400         0.9600         5.0000
    100053.0000    715139.0600    330359.0000        -3.0000         0.7000        41.0500        15.6600         1.5500         5.0000
    100053.0000    715139.0600    330359.0000        -4.0000         0.5500        44.2400         7.9300         2.3100         5.0000
    100053.0000    715139.0600    330359.0000        -5.0000         0.9400        43.2100         9.2300         2.9300         4.0000
    100053.0000    715139.0600    330359.0000        -6.0000         0.9800        41.2400        11.3200         2.8900         4.0000
    100053.0000    715139.0600    330359.0000        -7.0000         1.1100        39.7600        14.3100         3.9800         4.0000
    100053.0000    715139.0600    330359.0000        -8.0000         1.0500        38.3400        14.2700         4.4700         4.0000
    100053.0000    715139.0600    330359.0000        -9.0000         1.2700        37.6000        17.1200         4.7900         4.0000
    100053.0000    715139.0600    330359.0000       -10.0000         0.9600        35.4100        22.8800         3.2500         4.0000
    100053.0000    715139.0600    330359.0000       -11.0000         1.1400        32.9000        20.6000         5.9400         4.0000
    100053.0000    715139.0600    330359.0000       -12.0000         0.8400        40.8800        11.7800         3.8400         4.0000
    100053.0000    715139.0600    330359.0000       -13.0000         1.0500        41.4600        16.0200         2.4400         4.0000
    100053.0000    715139.0600    330359.0000       -13.6000         1.0100        34.0500        24.8700         3.3900         4.0000
    100054.0000    715438.9400    330455.4100        -1.0000         0.4400        30.3100        35.7600         1.0400         5.0000
    100054.0000    715438.9400    330455.4100        -2.0000         0.8500        25.3400        44.3900         6.7400         5.0000
    100054.0000    715438.9400    330455.4100        -3.0000         1.4000        30.7400        30.8100         4.1800         4.0000
    100054.0000    715438.9400    330455.4100        -4.0000         2.3400        17.7300        43.5200        11.5100         4.0000
    100054.0000    715438.9400    330455.4100        -5.0000         2.7300        17.6400        44.1100        11.0400         4.0000
    100054.0000    715438.9400    330455.4100        -6.0000         2.8300        18.3800        45.0500         7.4900         4.0000
    100054.0000    715438.9400    330455.4100        -7.0000         2.1700        12.4900        38.2000        27.0300         4.0000
    100054.0000    715438.9400    330455.4100        -8.0000         3.6500        15.9000        47.4900        10.1400         4.0000
    100054.0000    715438.9400    330455.4100        -9.0000         5.5800        13.8300        46.6900        10.1900         4.0000
    100054.0000    715438.9400    330455.4100       -10.0000        10.6100        12.2800        46.9900         8.2200         4.0000
    100055.0000    714757.7500    330032.9700        -1.0000         0.3900        28.5900        40.4400         1.3500         5.0000
    100055.0000    714757.7500    330032.9700        -2.0000         0.5000        43.7400        12.9700         1.8100         4.0000
    100055.0000    714757.7500    330032.9700        -3.0000         0.8100        42.3100        13.7500         2.7600         4.0000
    100055.0000    714757.7500    330032.9700        -4.0000         1.0500        32.8900        26.0800         5.1500         4.0000
    100055.0000    714757.7500    330032.9700        -5.0000         1.8000        22.6700        32.6700        15.8700         4.0000
    100055.0000    714757.7500    330032.9700        -6.0000         2.1700        11.5900        43.5400        23.1000         4.0000
    100055.0000    714757.7500    330032.9700        -7.0000         2.4000        14.6800        43.0100        17.0000         4.0000
    100055.0000    714757.7500    330032.9700        -8.0000         2.6300        15.7800        46.5000        13.7000         4.0000
    100055.0000    714757.7500    330032.9700        -9.0000         2.2000        14.0000        50.5400        13.3000         4.0000
    100056.0000    714526.2500    330007.2800        -1.0000         0.5500        37.4600        25.0000         1.6000         5.0000
    100056.0000    714526.2500    330007.2800        -2.0000         0.9500        41.7600        17.0300         4.2900         4.0000
    100056.0000    714526.2500    330007.2800        -3.0000         1.5600        22.2200        33.5300        15.1800         4.0000
    100056.0000    714526.2500    330007.2800        -4.0000         1.8000        13.2300        42.4400        21.3500         4.0000
    100056.0000    714526.2500    330007.2800        -5.0000         2.0900        13.9300        43.4700        17.6400         4.0000
    100056.0000    714526.2500    330007.2800        -6.0000         1.9700        16.9500        43.0900        14.2400         4.0000
    100056.0000    714526.2500    330007.2800        -7.0000         1.9400        18.9600        42.3300        12.4800         4.0000
    100056.0000    714526.2500    330007.2800        -8.0000         2.2700        17.9000        44.2300        13.3100         4.0000
    100056.0000    714526.2500    330007.2800        -9.0000         2.1700        13.8900        41.2400        20.7600         4.0000
    100056.0000    714526.2500    330007.2800       -10.0000         2.4300        12.6500        43.8900        19.6900         4.0000
    100056.0000    714526.2500    330007.2800       -11.0000         2.4600        12.4700        43.7100        18.9600         4.0000
    100056.0000    714526.2500    330007.2800       -12.0000         2.5700        13.1100        42.8700        18.3700         4.0000
    100056.0000    714526.2500    330007.2800       -13.0000         2.5800        13.1600        44.0600        17.9500         4.0000
    100056.0000    714526.2500    330007.2800       -13.6000         2.5000        14.4000        46.3500        16.4100         4.0000
    100057.0000    714721.5000    330045.7500        -1.0000         0.5000        35.4200        22.2000         1.0500         5.0000
    100057.0000    714721.5000    330045.7500        -2.0000         1.0900        44.8400        11.9100         1.7200         4.0000
    100057.0000    714721.5000    330045.7500        -3.0000         1.6200        49.9500         7.4100         1.6700         4.0000
    100057.0000    714721.5000    330045.7500        -4.0000         1.3900        49.2700        11.5000         0.9100         4.0000
    100057.0000    714721.5000    330045.7500        -5.0000         1.7900        39.0400        27.0400         2.8300         4.0000
    100057.0000    714721.5000    330045.7500        -6.0000         2.0300        34.2300        31.7700         4.2100         4.0000
    100057.0000    714721.5000    330045.7500        -7.0000         2.1200        14.4800        55.2800         8.6200         4.0000
    100057.0000    714721.5000    330045.7500        -8.0000         3.2700        13.8900        50.5500        12.3900         4.0000
    100057.0000    714721.5000    330045.7500        -9.0000         2.4200        13.8100        52.1000        10.8200         4.0000
    100057.0000    714721.5000    330045.7500       -10.0000         3.2500        14.4300        47.9200        14.7600         4.0000
    100057.0000    714721.5000    330045.7500       -11.0000         3.3700        11.2700        45.2600        22.9400         4.0000
    100057.0000    714721.5000    330045.7500       -12.0000         3.4300        15.7000        42.8100        17.2900         4.0000
    100057.0000    714721.5000    330045.7500       -13.0000         3.4800        18.7000        44.9200        13.2100         4.0000
    100057.0000    714721.5000    330045.7500       -14.0000         2.0500        29.5800        39.4900         2.9500         4.0000
    100057.0000    714721.5000    330045.7500       -14.6000         1.6600        41.3600        20.3000         1.8900         4.0000
    100058.0000    714712.3100    330075.9100        -1.0000         0.2400        27.7000        33.5100         0.7000         5.0000
    100058.0000    714712.3100    330075.9100        -2.0000         0.2100        26.3700        36.5000         0.7800         5.0000
    100058.0000    714712.3100    330075.9100        -3.0000         0.2800        35.9500        24.8100         0.7800         5.0000
    100058.0000    714712.3100    330075.9100        -4.0000         0.2800        36.5100        20.4700         0.8200         5.0000
    100058.0000    714712.3100    330075.9100        -5.0000         0.4200        34.5400        24.9700         1.0500         5.0000
    100058.0000    714712.3100    330075.9100        -6.0000         0.4300        32.7800        32.7400         0.6900         5.0000
    100058.0000    714712.3100    330075.9100        -7.0000         0.8100        46.5300        11.0900         0.7100         4.0000
    100058.0000    714712.3100    330075.9100        -8.0000         1.0200         8.1100        37.0100        35.4400         4.0000
    100058.0000    714712.3100    330075.9100        -9.0000         0.6900        31.8000        23.7100         0.9700         4.0000
    100058.0000    714712.3100    330075.9100       -10.0000         0.7600        45.3300        12.8300         1.0300         4.0000
    100058.0000    714712.3100    330075.9100       -11.0000         1.1400        43.3400        13.4700         1.5500         4.0000
    100058.0000    714712.3100    330075.9100       -12.0000         1.2900        37.0800        16.6500         5.5300         4.0000
    100058.0000    714712.3100    330075.9100       -13.0000         1.3700        35.0400        20.5000         3.4400         4.0000
    100058.0000    714712.3100    330075.9100       -14.0000         1.7900        35.1100        19.0500         8.9500         4.0000
    100058.0000    714712.3100    330075.9100       -14.5000         1.8500        30.3600        22.8300        15.5900         4.0000
    100059.0000    714710.1200    330096.0900        -1.0000         0.7100        10.9400        41.2700        25.3400         5.0000
    100059.0000    714710.1200    330096.0900        -2.0000         0.1900        23.5500        41.9500         0.7400         5.0000
    100059.0000    714710.1200    330096.0900        -3.0000         0.2400        27.1800        28.6600         0.6600         5.0000
    100059.0000    714710.1200    330096.0900        -4.0000         0.4400        36.9200        17.0000         1.0000         5.0000
    100059.0000    714710.1200    330096.0900        -5.0000         0.5300        35.4300        18.6000         1.4500         5.0000
    100059.0000    714710.1200    330096.0900        -6.0000         1.0100        37.2200        14.1600         1.5700         4.0000
    100059.0000    714710.1200    330096.0900        -7.0000         1.0600        41.7500         9.2300         1.8300         4.0000
    100059.0000    714710.1200    330096.0900        -8.0000         0.9600        43.0500         8.1600         1.8400         4.0000
    100059.0000    714710.1200    330096.0900        -9.0000         1.1000        44.7200         9.2200         2.2900         4.0000
    100059.0000    714710.1200    330096.0900       -10.0000         1.5600        48.0100         7.2200         1.8600         4.0000
    100059.0000    714710.1200    330096.0900       -11.0000         1.2800        46.8000         7.9400         1.2100         4.0000
    100059.0000    714710.1200    330096.0900       -12.0000         1.6500        45.2100         8.6500         1.4400         4.0000
    100059.0000    714710.1200    330096.0900       -13.0000         1.4800        36.1900        17.2600         3.7000         4.0000
    100059.0000    714710.1200    330096.0900       -14.0000         1.9200        38.8100        15.4700         3.8300         4.0000
    100059.0000    714710.1200    330096.0900       -15.0000         2.1000        30.7100        22.0100        10.1300         4.0000
    100006.0000    714556.0600    330065.3800        -1.0000         0.9500        28.6700        37.7600         3.2500         4.0000
    100006.0000    714556.0600    330065.3800        -2.0000         2.0600        28.2700        24.7400        11.3800         4.0000
    100006.0000    714556.0600    330065.3800        -3.0000         2.5000        25.2500        27.6200        13.5200         4.0000
